uid,name,district,province
sCwSCsAcmAM,no Kalaba Health Post,Lupososhi,Northern
N7rhfdgCOag,no Katuta Rural Health Centre,Lupososhi,Northern
qRI1pVbLSvj,no Lufubu Health Post,Lupososhi,Northern
hQhE9fC7Ap7,no Lukolongo Health Post,Lupososhi,Northern
NNjZEjAF8DP,no Lundu Health Post,Lupososhi,Northern
prgxDdj8o9J,no Mapulanga Health Post,Lupososhi,Northern
oshsVOZGLUx,no Mumba Health Post,Lupososhi,Northern
MrbVAAMoOmm,no Mutondo Health Post,Lupososhi,Northern
M9TeHohvMwx,no Mwando Health Post,Lupososhi,Northern
qEmi486vJPu,no Nshindaila Health Post,Lupososhi,Northern
Iyze9DB5Yzs,no Nsombo Rural Health Centre,Lupososhi,Northern
qpTClaXqjok,no Bulambo  Health Post,Luwingu,Northern
jCKyhwUR8It,no Chikoyi Peri-Urban Clinic,Luwingu,Northern
YR1tlxZijfx,no Fikonkonta Health Post,Luwingu,Northern
sYEWWLNXcQ3,no Ipusukilo Rural Health Centre,Luwingu,Northern
Y5FbyAdSZwk,no Kasonde Kombo-Kombo Health Post,Luwingu,Northern
siuBxfKphec,no Kasunga  Health Post,Luwingu,Northern
tkpp4ukw5eB,no Laurent Chita Health Post,Luwingu,Northern
iLr0hORXj71,no Luena Rural Health Centre,Luwingu,Northern
TuxDE0ZnxMJ,no Luwingu District Hospital,Luwingu,Northern
PUrj7QrvNGh,no Malekani Health Post,Luwingu,Northern
SnhDHhvZxSf,no Menga Health Post,Luwingu,Northern
eXIf6Qgfiyf,no Mfungwe  Health Post,Luwingu,Northern
XlQk6XCOPbQ,no Misambula Health Post,Luwingu,Northern
cWoIFS5GqNd,no Mwingilila  Health Post,Luwingu,Northern
Waw2EX8ZesY,no Namukolo Urban Health Centre,Luwingu,Northern
VmY51GpyuZG,no Ndoki Rural Health Centre,Luwingu,Northern
dqRfUInqlmH,no Njoko Health Post,Luwingu,Northern
Pw5q3FNZeyG,no Nsanja Health Post,Luwingu,Northern
dLyeKt8kc3R,no Shimumbi Rural Health Centre,Luwingu,Northern
QMDPxafgAyJ,no Tungati Rural Health Centre,Luwingu,Northern
dJCU1h1IRvm,no Chalele Health Post,Mbala,Northern
hUhh5WzavBP,no Chipoka Health Post,Mbala,Northern
GtctzmLBRFO,no Chisenga Health Post,Mbala,Northern
yqiI8f8Yc8O,no Isofu Rural Health Centre,Mbala,Northern
aRCZdkK5sLF,no Kaka Rural Health Centre,Mbala,Northern
YpUfO5yMu1E,no Kalekwa health Post,Mbala,Northern
YkUjbalujQL,no Kalekwa Health Post,Mbala,Northern
Q4xLI8xdY6k,no Kamuzwazi Health Post,Mbala,Northern
Ro7OE8JIpz4,no Kamyanga Health Post,Mbala,Northern
hXTAtoDoPkR,no Kaseshya Health Post,Mbala,Northern
Pw7G29LIyZ2,no Kasunga Health Post,Mbala,Northern
lDJYsbS3uQb,no Katito Health Post,Mbala,Northern
H1xQNTEhBtK,no Kawimbe Rural Health Centre,Mbala,Northern
dFWGhoXwMos,no Luka Health Post,Mbala,Northern
zvdAaDU7yC6,no Masamba Rural Health Centre,Mbala,Northern
GrbPvqYxmR6,no Mayanga Health Post,Mbala,Northern
EiK3mHteX1z,no Mbala General Hospital,Mbala,Northern
XoQdawXkZBJ,no Mbala Urban Clinic,Mbala,Northern
vNOQ1wqpOZW,no Mulefu Health Post,Mbala,Northern
L91f0OLz1Fk,no Musipazi Rural Health Centre,Mbala,Northern
Rsse9ze5yWY,no Mutwizi Health Post,Mbala,Northern
AyvJHiapexJ,no Mwamba Rural Health Centre (Mbala),Mbala,Northern
CdAwynRfrYG,no Mwenda Health Post,Mbala,Northern
W5ORiIJwNhs,no Pumpa Health Post,Mbala,Northern
f6Xl2OH5Dw2,no Special Forces Clinic,Mbala,Northern
yyxVB11odDr,no Tulemane Urban Clinic,Mbala,Northern
QzaCYL9dq2y,no ZAF Mbala Clinic,Mbala,Northern
a9GyAXwFqDg,no ZNS Mbala Clinic,Mbala,Northern
KZB1p0pikCQ,no Zombe Health Post,Mbala,Northern
Ns3RLYMnrzy,no Bweupe Health Post,Mporokoso,Northern
oHExTc6zxg9,no Chalabesa Health Post,Mporokoso,Northern
je8Dil6HHMU,no Chishamwamba Rural Health Centre,Mporokoso,Northern
sHW7VaE7vFR,no Chiwala Rural Health Centre,Mporokoso,Northern
iNkSJTyLKSw,no Chongo Chinondo Health Post,Mporokoso,Northern
uOkbuXnOAGQ,no Kalabwe Rural Health Centre,Mporokoso,Northern
yYlJNXAjPQh,no Kambobe Health Post,Mporokoso,Northern
Jge5N3fOgZU,no Katutwa Health Post,Mporokoso,Northern
MC0Acz8NdjS,no Levi Health Post,Mporokoso,Northern
k5Rxe9mg6nd,no Mole Health Post,Mporokoso,Northern
dXMqlOoc6en,no Mporokoso District Hospital,Mporokoso,Northern
Nosv1i0sZrI,no Njalamimba Rural Health Centre,Mporokoso,Northern
u2aBoW5B0Xf,no Sunkutu Rural Health Centre,Mporokoso,Northern
RqjWZjDhSR8,no Township Rural Health Centre,Mporokoso,Northern
C3fo5UCzg3H,no Chezi Health Post,Mpulungu,Northern
Q4E8ymcy1ni,no Chibote Health Post,Mpulungu,Northern
sIyxXl3ZxxC,no Chinakila Rural Health Centre,Mpulungu,Northern
H1GhNzYjcF9,no Chipwa Health Post,Mpulungu,Northern
QVn5tLhyP9Z,no Chisanza Rural Health Centre,Mpulungu,Northern
s6bwP0KAZNt,no Chitimbwa Rural Health Centre,Mpulungu,Northern
plXVfq3fHFk,no Chitli Health Post,Mpulungu,Northern
ejuLwdxCNTc,no Chituta Health Post,Mpulungu,Northern
k7gm1IG2H04,no Isoko Rural Health Centre,Mpulungu,Northern
fxxQ6VxN5KI,no Kabyolwe Health Post,Mpulungu,Northern
jC88VHgmoIp,no Kaizya Health Post,Mpulungu,Northern
di4dZdLFbtS,no Kakusu Health Post,Mpulungu,Northern
xyylehERu7p,no Kalonda Health Post,Mpulungu,Northern
vaNEryZyzoL,no Kalongola Health Post,Mpulungu,Northern
hoLpfnV6z6Y,no Kapembwa Health Post,Mpulungu,Northern
tQKCb7dFtzi,no Kasakalawe Health Post,Mpulungu,Northern
q0cV0DsILqo,no Kasansala Health Post,Mpulungu,Northern
TUilzDIpCF6,no Kawe Health Post,Mpulungu,Northern
ld7Y8Gyqg4w,no Kopeka Rural Health Centre,Mpulungu,Northern
T65DDeg4dff,no Lyendwe Rural Health Centre,Mpulungu,Northern
AbjqCULhpKm,no Makola Health Post,Mpulungu,Northern
Rs92HSHciE9,no Mpulungu District Hospital,Mpulungu,Northern
qdVVlf93NBv,no Mpulungu Urban Health Centre,Mpulungu,Northern
riRtMeO9KY2,no Muswilo Health Post,Mpulungu,Northern
Ldsrw0UXmfm,no Vyamba Rural Health Centre,Mpulungu,Northern
X567utfLHKK,no Changala Health Post,Mungwi,Northern
fWQuVRCyXCT,no Chanundu Health Post,Mungwi,Northern
wNcKvBDqA0S,no Chifulo Health Post,Mungwi,Northern
GiL5gEu5MQn,no Chilombwa Health Post,Mungwi,Northern
p8gzxnRsBCm,no Chimba Rural Health Centre,Mungwi,Northern
osG4FYRtDfh,no Chimbola Health Post,Mungwi,Northern
gi7QC0cB0j1,no Chisanga Ponde Health Post,Mungwi,Northern
Mcg9Jg9CxBI,no Chitimukulu Rural Health Centre,Mungwi,Northern
cvJ2OR3MxwL,no Kalikeka Health Post,Mungwi,Northern
XT5s7wg6Xuh,no Kalulu Rural Health Centre,Mungwi,Northern
dtHdDeRlfJz,no Kapamba Health Post,Mungwi,Northern
XCwDf1XmmkO,no Kapolyo Rural Health Centre,Mungwi,Northern
C5ga1yEGeu5,no Kaseke Health Post,Mungwi,Northern
v6IaxSysREZ,no Katilungu Health Post,Mungwi,Northern
YJ1Z3e4nSll,no Kayambi Rural Health Centre,Mungwi,Northern
pT4EYxArzRn,no Mabula Health Post,Mungwi,Northern
ZfAQFHCDSNi,no Makasa Rural Health Centre,Mungwi,Northern
Ff2irFlNM6d,no Malole Rural Health Centre,Mungwi,Northern
EbyuFvkOhLz,no Mukuka Mfumu  HAHC,Mungwi,Northern
pvN7NWGkic7,no Mulilo Kafyama Health Post,Mungwi,Northern
dLM5n5VY0bS,no Mumba Rural Health Centre,Mungwi,Northern
xfNEUTcIFI4,no Mungwi District Hospital,Mungwi,Northern
JQsA2mdYFpD,no Mungwi Rural Health Centre,Mungwi,Northern
K8aHlxIArHv,no Ndakala Health Post,Mungwi,Northern
MK7a8aSlP8b,no Ndasa Rural Health Centre,Mungwi,Northern
AfdD3W5tqnJ,no Ngoli Rural Health Centre,Mungwi,Northern
MwLpXPewt2C,no Ngulula Health Post,Mungwi,Northern
kNnX7VenNZI,no Nseluka Rural Health Centre,Mungwi,Northern
I5KDwt3lBK2,no Peleti Rural Health Centre,Mungwi,Northern
Q6Axo5Tk2Xc,no Rosa Rural Health Centre,Mungwi,Northern
cawBzlNEyU8,no Sampa Health Post,Mungwi,Northern
P2d1krhUSiF,no Chibanga Health Post,Nsama,Northern
XJzgWQ6lDvh,no Chishela Rural Health Centre,Nsama,Northern
cpOzZLH5rbd,no Kakoma Health Post,Nsama,Northern
Y8CFSLGPkty,no Kampinda Rural Health Centre,Nsama,Northern
sDIHaXQhSiw,no Kapisha Health Post,Nsama,Northern
Ee83G9BSQjt,no Kashikishi Health Post,Nsama,Northern
GwdpdlGMdQo,no Katele Health Post,Nsama,Northern
XbYNkvpwJRI,no Katwatwa Health Post,Nsama,Northern
c3EpYjfN5Yi,no Mikose Health Post,Nsama,Northern
maZ2XlBdy0r,no Mukotwe Health Post,Nsama,Northern
Gq4KeEK5XBj,no Munyele Health Post,Nsama,Northern
XET8i2TFKry,no Mupandi Health Post,Nsama,Northern
qINPcAvhiBZ,no Mwewe Rural Health Centre,Nsama,Northern
rJUCDhW6snn,no Nsama Rural Health Centre,Nsama,Northern
D1rV5goZK1Q,no Nsumbu Rural Health Centre (Nsama),Nsama,Northern
UYxWDQiVZEM,no Chikunta Health Post,Senga,Northern
TfiuTdEq3Qq,no Chikwanda  Health Post,Senga,Northern
vkrsDU8Tf6c,no Chileshya Rural Health Centre,Senga,Northern
KMOy3NyTmiO,no Chindo Health Post,Senga,Northern
Jiru3FEe8RW,no Chisanzu Health Post,Senga,Northern
zaxq2cLvAKs,no Chomba Health Post,Senga,Northern
OsgKzv3WE4B,no Chozi TZR Rural Health Centre,Senga,Northern
jJ7NqAuwvWP,no Iyanda Health Post,Senga,Northern
e3HIESgCFLk,no John Chikomangome Health Post,Senga,Northern
VzfcwXjOMaq,no John Chivuta Health Post,Senga,Northern
wthqfcMF4jg,no Kapufi Health Post,Senga,Northern
CtV2Kg7nyu1,no Kavumbo Health Post,Senga,Northern
aGDolyFMI8p,no Kunkuta Health Post,Senga,Northern
umzquHpm0kg,no Mambwe Mission Rural Health Centre,Senga,Northern
xfmJEMKO9mb,no Matanga Health Post,Senga,Northern
H4Oc88KfaMV,no Maule Health Post,Senga,Northern
IHAOSIJmUtG,no Mpande Rural Health Centre,Senga,Northern
W0rkeRYerZE,no Mukunta Health Post,Senga,Northern
vlUT4oIjWKH,no Mwenyi Health Post,Senga,Northern
I8S4in4skXF,no Mwiluzi Health Post,Senga,Northern
n9Du4tQmCmD,no Nondo Rural Health Centre,Senga,Northern
tPs4BLQYuUJ,no Nsokolo Rural Health Centre,Senga,Northern
bQCiUuAzuQ6,no Ntembo  Health Post,Senga,Northern
kxR3RlQfkao,no Sementi Health Post,Senga,Northern
G47P2ogsJOx,no Senga District Hospital,Senga,Northern
vgt7GXJX5hh,no Senga Rural Health Centre,Senga,Northern
TDbtkUkKTrt,no Senka Rural Health Centre,Senga,Northern
cFapWdbmT27,no Shikulu Musonda Health Post,Senga,Northern
MFBP2fSIDN6,no Sikalembe Health Post,Senga,Northern
kqFg5a0gtqc,no Sumbi Health Post,Senga,Northern
DGlLpmvZLnK,no Tanzuka Health Post,Senga,Northern
MU4yY5Ke6GE,no Vundoka Health Post,Senga,Northern
QSnzDLLepIy,nw Chavuma District Hospital HAHC,Chavuma,Northwestern
QzlLNbBRCFB,nw Chavuma Mission Hospital,Chavuma,Northwestern
OpmpPj7cMgy,nw Chavuma Mission Hospital HAHC,Chavuma,Northwestern
UvRd71dBXSt,nw Chikanji Health Post,Chavuma,Northwestern
xvMkUIkGwu2,nw Chikongolo Health Post,Chavuma,Northwestern
Xc0hAjVkewl,nw Chingi Rural Health Centre,Chavuma,Northwestern
NcRecDANKwW,nw Chivombo Rural Health Centre,Chavuma,Northwestern
UOzr9yutdaR,nw Chiyeke Rural Health Centre,Chavuma,Northwestern
IT6oR5g9t4v,nw Kakoma Health Post,Chavuma,Northwestern
aZcrWRY0xW9,nw Kalombo Health Post,Chavuma,Northwestern
M7Rzpx5oeAF,nw Kambuya Health Post,Chavuma,Northwestern
VYjazhO6LSS,nw Kamisamba Healht Post,Chavuma,Northwestern
nhrRC4TZ82I,nw Lihukwa Health Post,Chavuma,Northwestern
NP4QfLCdurg,nw Lingundu Health Post,Chavuma,Northwestern
ZyL2UolMvPt,nw Lipinda Health Post,Chavuma,Northwestern
DvTlmYLeGAz,nw Lukolwe Rural Health Centre,Chavuma,Northwestern
mEX0NKp5AXB,nw Mbalango Health Post,Chavuma,Northwestern
WIRDX9tdhQC,nw Nguvu Health Post,Chavuma,Northwestern
U5o8wMZ8l4Q,nw Nyatanda Health Post,Chavuma,Northwestern
yYcnWP9ki7F,nw Sangongo Health Post,Chavuma,Northwestern
wgawrvdEMEC,nw Sewe Health Post,Chavuma,Northwestern
gIA0ENip3g1,nw Ikelenge Rural Health Centre,Ikelenge,Northwestern
JpyFBGnGaOs,nw Jimbe Rural Health Centre,Ikelenge,Northwestern
SZ8q68q60Y7,nw Kafweku Rural Health Centre,Ikelenge,Northwestern
Y58Z4WVKBjL,nw Kalene Mission Hospital,Ikelenge,Northwestern
pVoVaSF3GFp,nw Kamafumbu Health post,Ikelenge,Northwestern
tqTDPX9F53a,nw Kamukanda Health Post,Ikelenge,Northwestern
ppCi7MUy5Et,nw Kasanga Health Post,Ikelenge,Northwestern
bAhjtPFAiUT,nw Kawota Hospital Affiliated Health Center,Ikelenge,Northwestern
ZnSp1byp8dX,nw Kayipaka Rural Health Centre,Ikelenge,Northwestern
VaQ9Ch7OUrc,nw Keumba  Health Post,Ikelenge,Northwestern
rvRm4oQJcBi,nw Lwakela Health Post,Ikelenge,Northwestern
qqjHRJvkXMn,nw Mukangala Rural Health Centre,Ikelenge,Northwestern
hxwHyJHMLZT,nw Muweji Health Post,Ikelenge,Northwestern
PLZ0sUmL9ET,nw Muzeya Health Post,Ikelenge,Northwestern
niOdkN7Ol58,nw Mwininyilamba Health Post,Ikelenge,Northwestern
yq1K79mo0DL,nw Sachibondu Rural Health Centre,Ikelenge,Northwestern
v7Q8TjTeDvx,nw Sahandu Health Post,Ikelenge,Northwestern
bwZcLSx1FIk,nw Salujinga Rural Health Centre,Ikelenge,Northwestern
Rs91fO0ZqFU,nw Yambeji Health Post,Ikelenge,Northwestern
LP4V1F7wSHJ,nw Chifuwe South Health Post,Kabompo,Northwestern
reW6j9mDFha,nw Chikonkwelo Rural Health Centre,Kabompo,Northwestern
ZEfsbKEr1wM,nw Dikolong'A Health Post,Kabompo,Northwestern
xb7KXyDEfFZ,nw Kabompo District Hospital,Kabompo,Northwestern
F8Ng6CKJqEg,nw Kabompo Hospital Affiliated Health Centre,Kabompo,Northwestern
Ar99h9GZxib,nw Kabulamema Rural Health Centre,Kabompo,Northwestern
HEdLZ4HIAyV,nw Kalunga Rural Health Centre,Kabompo,Northwestern
RCDz5POhARF,nw Kalwilo North  Health Post,Kabompo,Northwestern
AaHjJI4XyW2,nw Kamashila Health Post,Kabompo,Northwestern
RaqVQEmDtQ9,nw Kamisamba Health Post,Kabompo,Northwestern
juME2NVuMNv,nw Katendwa School Health Post,Kabompo,Northwestern
zZlmlBXSLef,nw Kavungu Health Post,Kabompo,Northwestern
E531QoOBVjn,nw Kayombo Rural Health Centre,Kabompo,Northwestern
orNgnH4gcli,nw Litoya Health Post,Kabompo,Northwestern
QMslVJa8ZgT,nw Maveve Health Post,Kabompo,Northwestern
DqSJCIJYME4,nw Mbulundu Health Post,Kabompo,Northwestern
QGBCBlE3NhJ,nw Mufuliwanjamba Health Post,Kabompo,Northwestern
kaIX6OTTzpI,nw Mumbeji Rural Health Centre,Kabompo,Northwestern
Z9eftcB1ABn,nw Ndungo Rural Health Centre,Kabompo,Northwestern
xqxzsqn2VL9,nw Nkulwashi Rural Health Centre,Kabompo,Northwestern
bug2XP8N4AD,nw Samununga Health Post,Kabompo,Northwestern
vTR5QLw3EN1,nw Bumi clinic Health Post,Kalumbila,Northwestern
eOzr2ocT5KV,nw Chisasa Rural Health Centre,Kalumbila,Northwestern
CrKmpGOi0bt,nw Chitungu Rural Health Centre,Kalumbila,Northwestern
W3wr9bAoFQM,nw Chovwe Rural Health Centre,Kalumbila,Northwestern
qMDDZDtSU5C,nw Holy Family Rural Health Centre,Kalumbila,Northwestern
KtJtXjKzOKe,nw Jagaimo Rural Health Centre,Kalumbila,Northwestern
rxDt1Mu9CUa,nw Jiwundu Rural Health Centre,Kalumbila,Northwestern
uRZ5HFQK7d2,nw Kakaindu Health Centre,Kalumbila,Northwestern
lGSZtU8oow8,nw Kalengelenge (ZFDS W5) Rural Health Centre,Kalumbila,Northwestern
ApbkeIqsyu0,nw Kamala Health Post,Kalumbila,Northwestern
YvPzRMfTWwu,nw Kamano Health Post,Kalumbila,Northwestern
UN8x2aAb1uu,nw Kambazhi Rural Health Centre,Kalumbila,Northwestern
c9LK5Uh2SwN,nw Kambishi Rural Health Center,Kalumbila,Northwestern
V9vQBHXRJnt,nw Kamiba Health Post,Kalumbila,Northwestern
kdq1Y9mK8fI,nw Kananga Health Post,Kalumbila,Northwestern
zsLTVdfen9S,nw Kankonzhi Rural Health Centre,Kalumbila,Northwestern
JS4B8VE1I5W,nw Kanzala Rural Health Centre,Kalumbila,Northwestern
mMGj3BlBy7L,nw Kimikanga Rural Health Center,Kalumbila,Northwestern
S57Fs5LxJcf,nw Kyabankaka Health Post,Kalumbila,Northwestern
bzPF77ZCn5g,nw Kyansununu Health Post,Kalumbila,Northwestern
TPp7rLznaiZ,nw Kyanyika (ZFDS W8) Rural Health Centre,Kalumbila,Northwestern
LZ9y7LWdudF,nw Lukendo Rural Health Centre,Kalumbila,Northwestern
aLFpN5X0HaJ,nw Lumwana District Hospital,Kalumbila,Northwestern
mxFnmbhGm0k,nw Lumwana East Rural Health Centre,Kalumbila,Northwestern
BIN5dD864Bn,nw Lumwana Hospital Affiliated Health Centre,Kalumbila,Northwestern
I9AkzAwR12z,nw Lunsala Health Post,Kalumbila,Northwestern
ww6jg0VNy02,nw Maheba A Rural Health Centre,Kalumbila,Northwestern
ibliWpNMqlw,nw Maheba B Rural Health Centre,Kalumbila,Northwestern
PiPPy7dGKKh,nw Maheba D Rural Health Centre,Kalumbila,Northwestern
cdnVXZo8EFl,nw Maheba F Rural Health Centre,Kalumbila,Northwestern
s4hIUi8Nepi,nw Maheba G Rural Health Centre,Kalumbila,Northwestern
ZsdWMSUxzsC,nw Maheba H Rural Health Centre,Kalumbila,Northwestern
H790r3e2gdZ,nw Mangala (ZFDS W9) Rural Health Centre,Kalumbila,Northwestern
bUiFZi36K5t,nw Matebo A Rural Health Centre,Kalumbila,Northwestern
Nm4wxb5LHEn,nw Matebo B Rural Health Centre,Kalumbila,Northwestern
y7RQ92vsc6e,nw Mery Begg Health Services,Kalumbila,Northwestern
NdgDW3Wo9h0,nw Morris Rowe Health Post,Kalumbila,Northwestern
efx5yTUbKMy,nw Mukilawantambo Health Post,Kalumbila,Northwestern
gjVvUKsqtu8,nw Mukumbi Rural Health Centre,Kalumbila,Northwestern
Xaid0NQ56ge,nw Mumbezhi Zambia National Service Rural Health Centre,Kalumbila,Northwestern
dGce3tqLtRt,nw Mumena Rural Health Centre,Kalumbila,Northwestern
QUJtFVjutiF,nw Musangezhi  Health Post,Kalumbila,Northwestern
cjhJG9DGNyB,nw Musele Rural Health Centre,Kalumbila,Northwestern
QkQVaQFSn2R,nw Mushingashi Health Post,Kalumbila,Northwestern
r1BjMIXKynJ,nw Mutanda Research Rural Health Centre,Kalumbila,Northwestern
VjtgxrdsR2z,nw Mutanda Rural Health Centre,Kalumbila,Northwestern
twME31J4FSJ,nw Muyashi Rural Health Centre,Kalumbila,Northwestern
jJTZa28XUna,nw Nkulumazhimba Rural Health Centre,Kalumbila,Northwestern
QEmjSBqU2EX,nw Northern Re-Settlement Rural Health Centre,Kalumbila,Northwestern
BvsZq9XvjOu,nw Nyasowe Rural Health Centre,Kalumbila,Northwestern
EPFhCu9uVGy,nw Shilenda Rural Health Centre,Kalumbila,Northwestern
goyuNyS4mK0,nw Shinda Health Post,Kalumbila,Northwestern
YIAE896rD95,nw Shinegene Rural Health Centre,Kalumbila,Northwestern
hNn8azaBYIf,nw Tundula Health Post,Kalumbila,Northwestern
vQcQsbuGWWg,nw Wamafwa Rural Health Centre,Kalumbila,Northwestern
tudJe6pDgWV,nw Dengwe Rural Health Centre,Kasempa,Northwestern
JRwcasFRUPP,nw Janyauki Health Post,Kasempa,Northwestern
bNQRTyHao4r,nw Jifumpa Rural Health Centre,Kasempa,Northwestern
ylu3c2n1EiL,nw Kabele Health Post,Kasempa,Northwestern
TLKZ43qy5ne,nw Kabutwitwi Health Post,Kasempa,Northwestern
dQR0wdf52ns,nw Kaimbwe Health Post,Kasempa,Northwestern
Jseoa0tId61,nw Kalombe Rural Health Centre,Kasempa,Northwestern
jtdJsGPOsLu,nw Kalusha Health Post,Kasempa,Northwestern
Gqcq4pWUhll,nw Kamakechi Rural Health Centre,Kasempa,Northwestern
qx7cllg8vzd,nw Kamakuku Rural Health Centre,Kasempa,Northwestern
krUZa1RyHfO,nw Kanjibiji Rural Health Centre,Kasempa,Northwestern
rrMPGN6FgZ0,nw Kankolonkolo Rural Health Centre,Kasempa,Northwestern
WHiZY3KgJmg,nw Kantenda Health Post,Kasempa,Northwestern
QePlTBFNlEU,nw Kasempa Urban Health Centre,Kasempa,Northwestern
OlpleEVgzjN,nw Kelongwa Rural Health Centre,Kasempa,Northwestern
dJ35xM7S2iO,nw Kivuku Rural Health Centre,Kasempa,Northwestern
KOUgHtNqOI7,nw Kizhiba Health Post,Kasempa,Northwestern
GEzjjm9tmbO,nw Lubofu Rural Health Centre,Kasempa,Northwestern
FniD1kBa6ij,nw Lunga Rural Health Centre,Kasempa,Northwestern
Ly6UXr9PBnL,nw Maako Health Post,Kasempa,Northwestern
EAWgU1EHZ00,nw Mbulumunene Health post,Kasempa,Northwestern
ffLSlXLaeJi,nw Mpungu Rural Health Centre,Kasempa,Northwestern
B9ufhh063qF,nw Mukema Health Post,Kasempa,Northwestern
PijOYGG1b54,nw Mukinge Mission Hospital,Kasempa,Northwestern
grWU1ju7RTf,nw Mukunashi Rural Health Centre,Kasempa,Northwestern
imGucL9Byda,nw Njenga Rural Health Centre,Kasempa,Northwestern
bhdN0XbZpUx,nw Nselauke Rural Health Centre,Kasempa,Northwestern
Qa5MAbb2DC0,nw Ntemwa Rural Health Centre,Kasempa,Northwestern
WNg91U9iRj9,nw Nyoka Rural Health Centre,Kasempa,Northwestern
xSwoy9p2tIr,nw Shivuma Health Post,Kasempa,Northwestern
ULxrsG7uA5K,nw Chifuwe North Health Post,Manyinga,Northwestern
fJRfWnK08hO,nw Chipanda Health Post,Manyinga,Northwestern
pqhIWwn3BMu,nw Chitve Health Post,Manyinga,Northwestern
NasQl9x6U9d,nw Diambombola Health Post,Manyinga,Northwestern
fsQ9IVB1Gda,nw Kachikenge Health Post,Manyinga,Northwestern
eD5SgMPvxwL,nw Kasamba Rural Health Centre,Manyinga,Northwestern
ucNVmW7qHW8,nw Kashinakaji Rural Health Centre,Manyinga,Northwestern
qUv1zAes0Jn,nw Kawanda Health Post,Manyinga,Northwestern
V7vAmZVW6aB,nw Loloma Hospital Affiliated Health Centre,Manyinga,Northwestern
MWKgM87yD9n,nw Loloma Mission Hospital,Manyinga,Northwestern
D8aPNieHLjO,nw Luansongwa Rural Health Centre,Manyinga,Northwestern
oOekljTm4GY,nw Mayawu Health post,Manyinga,Northwestern
yJrl5N9dcig,nw Mukosho Health Post,Manyinga,Northwestern
BTVumB1B4CX,nw Mundanya Health Post,Manyinga,Northwestern
KZiT5Epjb5M,nw Saint Kalemba Rural Health Centre,Manyinga,Northwestern
uvQgfCzj7zO,nw Boma Rural Health Centre,Mufumbwe,Northwestern
rqXUuFSxQPt,nw Jivundu Rural Health Centre,Mufumbwe,Northwestern
PQpnJXc8JUk,nw Kabanda Rural Health Centre,Mufumbwe,Northwestern
wgig0JdUk1Q,nw Kabanga Health Post,Mufumbwe,Northwestern
KVbWUJua5zg,nw Kabipupu Rural Health Centre,Mufumbwe,Northwestern
YvTlPu4cRUJ,nw Kalende Health Post,Mufumbwe,Northwestern
WwiwbeMtUej,nw Kalengwa Rural Health Centre,Mufumbwe,Northwestern
tGpvapaEllt,nw Kalongelo Health Post,Mufumbwe,Northwestern
eOadEpkXS4w,nw Kamazovu Health Post,Mufumbwe,Northwestern
oCeLCyJwhwJ,nw Kaminzekenzeke Rural Health Centre,Mufumbwe,Northwestern
zY8oGX8P8x2,nw Kashima Rural Health Centre,Mufumbwe,Northwestern
mwKCpjsXNxH,nw Kashima West Health Post,Mufumbwe,Northwestern
HGXJ0S1JIA6,nw Kawama Health Post,Mufumbwe,Northwestern
VHVJcqGNxqD,nw Kikonge Health Post,Mufumbwe,Northwestern
nJkKTTRs3uk,nw Lalafuta Health Post,Mufumbwe,Northwestern
Rha4fC0fQdx,nw Lubilo Health Post,Mufumbwe,Northwestern
UcCSQ0M1az7,nw Lumwe Health Post,Mufumbwe,Northwestern
C9WWqJFQRQ0,nw Matushi Rural Health Centre,Mufumbwe,Northwestern
lsYpzxI9ZtT,nw Miluji Rural Health Post,Mufumbwe,Northwestern
DN1B1mxSd0W,nw Mufumbwe District Hospital,Mufumbwe,Northwestern
Saj1yUC19V0,nw Mufumbwe Hospital Affiliated Health Centre,Mufumbwe,Northwestern
mXT2Nfgc5KC,nw Munyambala Rural Health Post,Mufumbwe,Northwestern
G6kHSnwc9p7,nw Mushima Rural Health Centre,Mufumbwe,Northwestern
HgkX9Ljvo9W,nw Musonweji Health Post,Mufumbwe,Northwestern
IDyXQequv2x,nw Nyansonso Health Post,Mufumbwe,Northwestern
yGylw4BYbV3,nw Shukwe Health Post,Mufumbwe,Northwestern
JPj1mu7E19M,nw Shungulu Health Post,Mufumbwe,Northwestern
yXUpMwrj03B,nw Wishimanga Health Post,Mufumbwe,Northwestern
yJf93V4csoQ,nw Israel Health Post,Mushindano,Northwestern
YVV61qqMJ3I,nw Kalomboshi Health Post,Mushindano,Northwestern
il0E5Khcfki,nw Kamisenga Rural Health Centre,Mushindano,Northwestern
ttx3HwSHGVh,nw Kangwena Health Post,Mushindano,Northwestern
uxRRnOHOxip,nw Kanuma Rural Health Centre,Mushindano,Northwestern
I034e3DtoG3,nw Kichikwe Rural Health Centre,Mushindano,Northwestern
nC4KkTOdg3j,nw Kilumba Rural Health Centre,Mushindano,Northwestern
JrAZKoOHIVg,nw Kipushi Health Post,Mushindano,Northwestern
z5yxYKlUDWf,nw Kishela Health Post,Mushindano,Northwestern
w4Ldo0YqQ5T,nw Luamala Rural Health Centre,Mushindano,Northwestern
lV9xcsbAlJg,nw Luanfula ZFDS Rural Health Centre,Mushindano,Northwestern
ALBRkckN4kE,nw Mapunga Rural Health Centre,Mushindano,Northwestern
DdM26Y9RIzp,nw Mujimanjovu Rural Health Centre,Mushindano,Northwestern
